22:3:16 - 7/12/2021 - 18.97 - 0.00 - Traffic(0.00) Geophony(0.21) Biophony(0.02) Anthrophony(0.78) 
3:29:58 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.20) Anthrophony(0.05) 
3:29:59 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.68) Biophony(0.28) Anthrophony(0.05) 
3:30:0 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:30:1 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.02) 
3:30:2 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:30:3 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:30:4 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.04) Anthrophony(0.03) 
3:30:5 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.04) Anthrophony(0.03) 
3:30:6 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:30:7 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:30:8 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:30:9 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.03) Anthrophony(0.00) 
3:30:10 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.96) Biophony(0.02) Anthrophony(0.02) 
3:30:11 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.09) Anthrophony(0.04) 
3:30:12 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(1.00) Biophony(0.00) Anthrophony(0.00) 
3:30:13 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.04) Anthrophony(0.03) 
3:30:14 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:30:15 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.91) Biophony(0.03) Anthrophony(0.06) 
3:30:16 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.70) Biophony(0.18) Anthrophony(0.12) 
3:30:17 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.04) Anthrophony(0.04) 
3:30:18 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.01) Anthrophony(0.02) 
3:30:19 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:30:20 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:30:21 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.96) Biophony(0.01) Anthrophony(0.03) 
3:30:22 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:30:23 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:30:24 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.09) Anthrophony(0.13) 
3:30:25 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.09) Anthrophony(0.06) 
3:30:26 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:30:27 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:30:28 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:30:29 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:30:30 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.90) Biophony(0.10) Anthrophony(0.00) 
3:30:31 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.04) 
3:30:32 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.03) Anthrophony(0.04) 
3:30:33 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.91) Biophony(0.03) Anthrophony(0.06) 
3:30:34 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.19) Anthrophony(0.08) 
3:30:35 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:30:36 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.09) Anthrophony(0.04) 
3:30:37 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:30:38 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.14) Anthrophony(0.01) 
3:30:39 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.03) Anthrophony(0.03) 
3:30:40 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.02) 
3:30:41 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:30:42 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.14) Anthrophony(0.01) 
3:30:43 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:30:44 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.02) Anthrophony(0.00) 
3:30:45 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:30:46 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:30:47 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:30:48 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:30:49 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:30:50 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:30:51 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:30:52 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.19) Anthrophony(0.08) 
3:30:53 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.04) Anthrophony(0.04) 
3:30:54 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.68) Biophony(0.28) Anthrophony(0.05) 
3:30:55 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:30:56 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.96) Biophony(0.02) Anthrophony(0.03) 
3:30:57 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.09) Anthrophony(0.04) 
3:30:58 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.19) Anthrophony(0.08) 
3:30:59 - 8/12/2021 - 6.40 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:31:0 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.05) Anthrophony(0.14) 
3:31:1 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.20) Anthrophony(0.05) 
3:31:2 - 8/12/2021 - 6.54 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:31:3 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:31:4 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:31:5 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:31:6 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:31:7 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:31:8 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:31:9 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.20) Anthrophony(0.05) 
3:31:10 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.04) Anthrophony(0.09) 
3:31:11 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.96) Biophony(0.03) Anthrophony(0.01) 
3:31:12 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.09) Anthrophony(0.04) 
3:31:13 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:31:14 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.02) 
3:31:15 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:31:16 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:31:17 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.14) Anthrophony(0.05) 
3:31:18 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:31:19 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.55) Biophony(0.23) Anthrophony(0.23) 
3:31:20 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:31:21 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:31:22 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:31:23 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:31:24 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.19) Anthrophony(0.08) 
3:31:25 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:31:26 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.04) Anthrophony(0.03) 
3:31:27 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.14) Anthrophony(0.04) 
3:31:28 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.20) Anthrophony(0.05) 
3:31:29 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.04) Anthrophony(0.04) 
3:31:30 - 8/12/2021 - 6.44 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.09) Anthrophony(0.04) 
3:31:31 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.19) Anthrophony(0.08) 
3:31:32 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.02) 
3:31:33 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.52) Biophony(0.14) Anthrophony(0.34) 
3:31:34 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.87) Biophony(0.09) Anthrophony(0.04) 
3:31:35 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.01) Anthrophony(0.01) 
3:31:36 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.01) Anthrophony(0.00) 
3:31:37 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.02) 
3:31:38 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.12) Anthrophony(0.12) 
3:31:39 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.12) Anthrophony(0.12) 
3:31:40 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.14) Anthrophony(0.01) 
3:31:41 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.03) Anthrophony(0.04) 
3:31:42 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:31:43 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.19) Anthrophony(0.08) 
3:31:44 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.70) Biophony(0.18) Anthrophony(0.12) 
3:31:45 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.66) Biophony(0.17) Anthrophony(0.17) 
3:31:46 - 8/12/2021 - 6.54 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.14) Anthrophony(0.04) 
3:31:47 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.04) 
3:31:48 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:31:49 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.91) Biophony(0.06) Anthrophony(0.03) 
3:31:50 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.03) Anthrophony(0.03) 
3:31:51 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.02) Anthrophony(0.04) 
3:31:52 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:31:53 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.90) Biophony(0.04) Anthrophony(0.06) 
3:31:54 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:31:55 - 8/12/2021 - 6.54 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:31:56 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:31:57 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.14) Anthrophony(0.05) 
3:31:58 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.73) Biophony(0.08) Anthrophony(0.19) 
3:31:59 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.02) Anthrophony(0.01) 
3:32:0 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.14) Anthrophony(0.04) 
3:32:1 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.70) Biophony(0.18) Anthrophony(0.12) 
3:32:2 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.59) Biophony(0.38) Anthrophony(0.04) 
3:32:3 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:32:4 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:32:5 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:32:6 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.90) Biophony(0.06) Anthrophony(0.04) 
3:32:7 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.03) Anthrophony(0.00) 
3:32:8 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.02) Anthrophony(0.00) 
3:32:9 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:32:10 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:32:11 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:32:12 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:32:13 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:32:14 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:32:15 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.91) Biophony(0.06) Anthrophony(0.03) 
3:32:16 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:32:17 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.14) Anthrophony(0.01) 
3:32:18 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:32:19 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.02) Anthrophony(0.00) 
3:32:20 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:32:21 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.07) Anthrophony(0.00) 
3:32:22 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:32:23 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.03) Anthrophony(0.00) 
3:32:24 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:32:25 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.02) 
3:32:26 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.84) Biophony(0.14) Anthrophony(0.02) 
3:32:27 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.79) Biophony(0.21) Anthrophony(0.01) 
3:32:28 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.90) Biophony(0.10) Anthrophony(0.00) 
3:32:29 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:32:30 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.02) Anthrophony(0.00) 
3:32:31 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:32:32 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.04) Anthrophony(0.04) 
3:32:33 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.14) Anthrophony(0.05) 
3:32:34 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.14) Anthrophony(0.04) 
3:32:35 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:32:36 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:32:37 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:32:38 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.14) Anthrophony(0.05) 
3:32:39 - 8/12/2021 - 6.42 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.20) Anthrophony(0.05) 
3:32:40 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.90) Biophony(0.04) Anthrophony(0.06) 
3:32:41 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.09) Anthrophony(0.06) 
3:32:42 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.14) Anthrophony(0.05) 
3:32:43 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:32:44 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.09) Anthrophony(0.06) 
3:32:45 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.06) Anthrophony(0.09) 
3:32:46 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.78) Biophony(0.13) Anthrophony(0.09) 
3:32:47 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.96) Biophony(0.03) Anthrophony(0.01) 
3:32:48 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.04) Anthrophony(0.04) 
3:32:49 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:32:50 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.12) Anthrophony(0.12) 
3:32:51 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.70) Biophony(0.18) Anthrophony(0.12) 
3:32:52 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.09) Anthrophony(0.09) 
3:32:53 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.70) Biophony(0.12) Anthrophony(0.18) 
3:32:54 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.82) Biophony(0.14) Anthrophony(0.04) 
3:32:55 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.81) Biophony(0.14) Anthrophony(0.05) 
3:32:56 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:32:57 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.75) Biophony(0.12) Anthrophony(0.12) 
3:32:58 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.09) Anthrophony(0.02) 
3:32:59 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:33:0 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.94) Biophony(0.04) Anthrophony(0.02) 
3:33:1 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.06) Anthrophony(0.09) 
3:33:2 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.77) Biophony(0.20) Anthrophony(0.04) 
3:33:3 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.88) Biophony(0.06) Anthrophony(0.06) 
3:33:4 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.03) Anthrophony(0.00) 
3:33:5 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.07) Anthrophony(0.00) 
3:33:6 - 8/12/2021 - 6.52 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.01) 
3:33:7 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.06) Anthrophony(0.01) 
3:33:8 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.03) Anthrophony(0.03) 
3:33:9 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.98) Biophony(0.02) Anthrophony(0.00) 
3:33:10 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.90) Biophony(0.10) Anthrophony(0.00) 
3:33:11 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.95) Biophony(0.04) Anthrophony(0.00) 
3:33:12 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.89) Biophony(0.10) Anthrophony(0.01) 
3:33:13 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.03) Anthrophony(0.04) 
3:33:14 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.96) Biophony(0.03) Anthrophony(0.01) 
3:33:15 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.92) Biophony(0.06) Anthrophony(0.02) 
3:33:16 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.99) Biophony(0.00) Anthrophony(0.01) 
3:33:17 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.85) Biophony(0.14) Anthrophony(0.00) 
3:33:18 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(1.00) Biophony(0.00) Anthrophony(0.00) 
3:33:19 - 8/12/2021 - 6.50 - 0.00 - Traffic(0.00) Geophony(0.93) Biophony(0.07) Anthrophony(0.00) 
3:33:20 - 8/12/2021 - 6.46 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.03) Anthrophony(0.00) 
3:33:21 - 8/12/2021 - 6.48 - 0.00 - Traffic(0.00) Geophony(0.97) Biophony(0.03) Anthrophony(0.00) 
